"species","longitude","latitude","BIO1AnnMeanTemp","BIO2MeanDiurnalRange","BIO3Isotherm","BIO4TSeas","BIO5TWarmestMonth","BIO6MinTColdestMonth","BIO7TAnnRange","BIO8MeanTWettestQ","BIO9MeanTDriestQ","BIO10MeanTWarmestQ","BIO11MeanTColdestQ","BIO12AnnPrec","BIO13PrecWettestMonth","BIO14PrecDriestMonth","BIO15PrecSeas.COV","BIO16PrecWettestQ","BIO17PrecDriestQ","BIO18PrecWarmestQ","BIO19PrecColdestQ","EVMannPET","EVMthornthwaiteAI","EVMclimaticMI","EVMcontinentality","EVMembergerQ","EVMgrowingDegDays0","EVMgrowingDegDays5","EVMmaxTempColdest","EVMminTempWarmest","EVMmonthCountByT10","EVMPETColdestQ","EVMPETDriestQ","EVMPETseas","EVMPETWarmestQ","EVMPETWettestQ","EVMthermicityIndex","TotalCult","IrrCult","Rain.fedCult","Forested","Grass.Woodland","Barren","Urban","Water","roughness","slope","cos.asp.rad","vrm"
"Zeamays","-107.014029510613","28.837688591973","13.9845495223999","19.4877777099609","58.3434448242188","533.506652832031","30.5","-2.90184426307678","33.4018440246582","19.4583072662354","10.8470792770386","20.3550109863281","7.30282115936279","458.857482910156","116","4","108.090110778809","318.816467285156","20","263","29","2198394.75","99.9791259765625","-0.999791264533997","14.3031797409058","500.309326171875","60413.25390625","60413.25390625","161","114.022590637207","9","99772.671875","166074.203125","6860038","260528.796875","234282.421875","172.082717895508","10.1342191696167","10.1342191696167","0","12.9774122238159","72.7274169921875","0","1","3.97741198539734","39.080982208252","0.874834537506104","-0.327128767967224","0.442409992218018"
"Zeamays","-109.138323001731","28.7569732251687","21.508373260498","19.5200214385986","54.7609519958496","600.427795410156","39.1295280456543","3.48357391357422","35.6459541320801","27.7882709503174","20.9225425720215","28.6326770782471","14.0577793121338","647.735961914062","190.434494018555","7","104.185958862305","414.433471679688","28","381.466735839844","95.3024749755859","2764969","99.9765701293945","-0.999765694141388","16.07297706604","659.992309570312","92916.171875","92916.171875","230.565505981445","195.565505981445","12","125875.578125","260614.90625","8625544","328398.59375","295416.625","255.55744934082","0","0","0","80","20","0","0","0","109.637840270996","1.38240134716034","0.448082357645035","0.602681934833527"
"Zeamays","-107.75073664392","28.7854466755877","13.5921096801758","20.7495822906494","57.2281913757324","591.263549804688","31.6576766967773","-4.59999990463257","36.2576751708984","19.8597545623779","13.3625078201294","20.7125072479248","6.27091598510742","518.313293457031","137.423233032227","7","106.20246887207","347.846466064453","27","307.434875488281","60.7334022521973","2278593.25","99.9772567749023","-0.999772548675537","15.4911603927612","520.689575195312","58717.9140625","58717.9140625","158.165161132812","105.411605834961","7","100216.984375","216382.953125","7422197","274986.90625","247391.640625","167.157272338867","10.1651620864868","9.5767650604248","0","52.124698638916","37.3999710083008","0","0","0","76.5855102539062","1.89810192584991","0.557627856731415","0.0045888451859355"
"Zeamays","-107.620620832325","28.7875280784176","13.6594896316528","20.4532127380371","58.6142921447754","556.330261230469","30.894567489624","-4","34.8945655822754","19.5131015777588","13.3629922866821","20.3459548950195","6.76469087600708","487.977752685547","129","7","108.239288330078","333","25","293","50.0032424926758","2250390.75","99.9783096313477","-0.999783158302307","14.5487251281738","509.365264892578","59008.99609375","59008.99609375","163.942428588867","105.971260070801","7","101605.140625","215895.234375","7111394.5","267214.65625","239386.75","173.601913452148","3","2","1","42.086483001709","54.8881034851074","0","0","0","62.270694732666","1.62630915641785","-0.216493219137192","0.00956215057522058"
"Zeamays","-107.317001318549","28.7919925782351","13.7251405715942","18.8329467773438","57.1491203308105","537.445251464844","29.9537982940674","-3","32.9537963867188","19.4192161560059","10.3220272064209","20.1768989562988","7.04001474380493","431.459838867188","115","6","111.510688781738","303.708831787109","20","260.4609375","32","2156776.5","99.9799957275391","-0.999799966812134","14.123046875","476.893463134766","59292.60546875","59292.60546875","157.077041625977","111","7.99890899658203","98460.71875","162965.96875","6718235","256065.515625","229681.96875","167.802185058594","16.4587516784668","15.4587516784668","1","55.7542953491211","27.7869510650635","0","0","0","77.1658325195312","1.86580264568329","0.770809531211853","0.00971347745507956"
"Zeamays","-106.753084934523","28.7988272037269","13.6928396224976","19.9551448822021","57.849063873291","541.6279296875","30.7588634490967","-3.73592209815979","34.4947853088379","19.0853595733643","10.6268424987793","20.1465549468994","6.86893606185913","500.040283203125","125.489028930664","5.04662990570068","108.681602478027","347.618835449219","22.3748168945312","290.665466308594","29.046630859375","2181536.25","99.9770812988281","-0.999770760536194","14.693510055542","528.005187988281","59153.06640625","59153.06640625","160.671813964844","109.594146728516","8","98676.046875","167343.421875","6818243","257041.4375","230008.6875","170.62873840332","1.87019157409668","1.87019157409668","0","9.12980842590332","88.8701934814453","0","0","0","44.6554260253906","1.02097737789154","-0.62772411108017","0.0719904378056526"
"Zeamays","-105.885424286915","28.8056438385116","18.4290790557861","15.3366842269897","46.9751472473145","647.220642089844","34.3234786987305","1.67509150505066","32.6483840942383","24.8217926025391","11.9002084732056","25.9654235839844","10.1867341995239","346.428131103516","80.5602874755859","4","103.99861907959","233.987503051758","16","196.369659423828","21","2230922.25","99.9844741821289","-0.999844670295715","17.3352928161621","385.894470214844","79613.625","79613.625","165.498168945312","190.515243530273","10","95620.6015625","123132.4921875","7486555.5","272474.5","244612.578125","185.602340698242","10.1053495407104","10.1053495407104","0","2","87.0718688964844","0","0","0","273.610015869141","6.37294578552246","0.627106785774231","0.018689813092351"
"Zeamays","-107.619752136797","28.7457533890198","13.6979141235352","20.8816242218018","58.8412170410156","558.957397460938","31.2881145477295","-4.19999980926514","35.4881134033203","19.581672668457","13.4333543777466","20.4295310974121","6.78089141845703","489.756042480469","130","7.87025547027588","108.338241577148","333.870269775391","25.87864112854","294.870269775391","50.016773223877","2274515.25","99.9784622192383","-0.999784708023071","14.6440572738647","502.653015136719","59174.98828125","59174.98828125","165","104.871505737305","7","102359.421875","217054.78125","7216292.5","270869.34375","243683.390625","174.497909545898","4","2.00963640213013","1.12974441051483","31.368709564209","64.6300430297852","0","1","0","43.6577682495117","0.869574189186096","-0.58774209022522","0.103691019117832"
"Zeamays","-107.186147371415","28.7519607527303","13.5211610794067","18.3106212615967","56.5269393920898","533.461547851562","29.4940528869629","-2.89835119247437","32.392406463623","19.1809043884277","10.1898431777954","19.9220714569092","6.88912725448608","448.48046875","116.983512878418","5.16231632232666","110.118011474609","313.513427734375","19.8975639343262","267.556396484375","32.1623153686523","2111164","99.9787521362305","-0.999787569046021","14.076976776123","504.319671630859","58411.4140625","58411.4140625","152.119338989258","109.863754272461","7","95895.8359375","158839.3125","6605659","251604.546875","226130.46875","162.742156982422","10.9405374526978","10.9405374526978","0","43.6150360107422","39.7786712646484","0","0","5.54641151428223","152.56965637207","3.80002641677856","0.128047794103622","0.459158331155777"
"Zeamays","-106.752503744356","28.7570480843455","13.4732265472412","18.6488227844238","56.5762023925781","537.512084960938","29.7622470855713","-3.20000004768372","32.9622459411621","18.9057273864746","10.3382711410522","19.8557281494141","6.71445655822754","500.98583984375","126.523712158203","5.52371215820312","109.541091918945","349.770690917969","22.2151660919189","294.294403076172","29.5237121582031","2099037.5","99.9761276245117","-0.999761343002319","14.4738149642944","553.638732910156","58204.3359375","58204.3359375","152.622467041016","112.476287841797","8","95283.109375","160622.375","6546279","247044.625","221114.625","162.895690917969","3.13056087493896","1","2.13056087493896","10.1995515823364","86.2767333984375","0","0","0","83.3075714111328","1.55956733226776","0.576550245285034","0.162213280797005"
"Zeamays","-107.878938857883","28.6997209244602","14.869758605957","20.6232929229736","57.4488334655762","586.780334472656","32.697265625","-3.20127534866333","35.8985404968262","21.0650806427002","14.5906095504761","21.9393100738525","7.61645412445068","578.987243652344","150.518951416016","9","101.151000976562","376.052490234375","34","333.518951416016","75","2355383","99.9754180908203","-0.999754190444946","15.3966283798218","587.182922363281","64237.35546875","64237.35546875","171.012756347656","121.959907531738","9","104694.875","223263.234375","7566679.5","282921.71875","254264.296875","182.681243896484","1","0","1","26.5878448486328","72.3994064331055","0","0","0","84.7551956176758","1.82458686828613","0.0679798126220703","0.149607196450233"
"Zeamays","-107.575539870523","28.7046520808861","13.7081727981567","20.797966003418","58.5877876281738","559.014587402344","31.348123550415","-4.15065765380859","35.4987831115723","19.6081142425537","13.4502191543579","20.4243583679199","6.79080629348755","481.046020507812","127.564781188965","7.9746675491333","108.353172302246","328.129577636719","25.9164600372314","290.564788818359","48","2265061.75","99.978759765625","-0.999787628650665","14.6000003814697","493.557464599609","59219.30859375","59219.30859375","163.539443969727","105.967124938965","7.53190946578979","101583.8828125","214238.40625","7177640","270868.6875","244644.171875","173.096954345703","8.43521595001221","3.94179344177246","5","31.9868469238281","59.046028137207","0","1","0","37.4081840515137","0.865685105323792","-0.829373240470886","0.0142014315351844"
"Zeamays","-107.185422889698","28.710186145679","13.2650117874146","18.3225078582764","56.6874313354492","530.785583496094","29.1943092346191","-3.12777042388916","32.322078704834","18.8698234558105","9.95820903778076","19.6621932983398","6.67629814147949","458.1728515625","118.570709228516","6","109.783401489258","319.169860839844","20.5422592163086","274.100646972656","33.9592323303223","2090707.375","99.9780807495117","-0.999780833721161","14.0020380020142","516.412292480469","57304.8515625","57304.8515625","150.971542358398","108.151580810547","7","95593.2109375","158560.53125","6497822","248120.1875","222358.546875","161.108795166016","9.42928886413574","9.42928886413574","0","63.8768692016602","18.264554977417","0","0","8.49850749969482","149.968597412109","2.91699051856995","0.967985689640045","0.0491951629519463"
"Zeamays","-106.838625665914","28.7143439936805","13.7079229354858","18.7295074462891","57.165828704834","530.061828613281","29.9055290222168","-2.85775518417358","32.7632827758789","19.0866851806641","10.5621461868286","20.0177669525146","7.04924154281616","486.391662597656","121.914825439453","4.25112056732178","108.714790344238","338.533111572266","20.2511215209961","281.477813720703","29.4723567962646","2128000","99.9771347045898","-0.999771416187286","14.2791957855225","540.741638183594","59218.2265625","59218.2265625","156.220245361328","114.171325683594","8.74887943267822","97063.296875","162206.3125","6615266.5","251284.203125","224879.5625","167.070419311523","12.2701587677002","12.2701587677002","0","12.7787637710571","73.8160018920898","0","1.13507926464081","0","199.77165222168","4.1152720451355","-0.974415898323059","0.348182708024979"
"Zeamays","-106.795274462139","28.7148133385618","13.4860372543335","18.4079685211182","56.3825569152832","528.165771484375","29.641695022583","-3.00670647621155","32.6484031677246","18.8266792297363","10.3295669555664","19.7720527648926","6.85287618637085","493.278259277344","124.497367858887","5.06706523895264","109.498527526855","344.387817382812","21.0670642852783","289.559173583984","30.1341304779053","2092663","99.9764251708984","-0.999764263629913","14.2766246795654","550.368225097656","58259.6796875","58259.6796875","153.521240234375","112.569694519043","7.93293476104736","95616.6796875","160661.484375","6505364.5","246390.640625","219620.328125","164.000579833984","1.2589430809021","1.19187796115875","0.0484507046639919","10.7224426269531","87.3446197509766","0","0","0","203.615509033203","3.66424608230591","-0.6794193983078","0.577105045318604"
"Zeamays","-109.090902721708","28.6327545831243","20.5015964508057","19.3695697784424","55.1846656799316","582.89697265625","37.8400764465332","2.74083256721497","35.0992431640625","26.5813865661621","19.9298286437988","27.4048595428467","13.2607278823853","716.447692871094","202.670608520508","8","103.348678588867","459.734924316406","32.8242149353027","418.734924316406","108.240104675293","2681071.5","99.973274230957","-0.999732792377472","15.6123571395874","741.663513183594","88566.8984375","88566.8984375","222.329391479492","183.584106445312","12","123325.1484375","253175.125","8256609.5","316875.5625","285027.09375","245.571823120117","0","0","0","80","20","0","0","0","116.932067871094","2.813809633255","0.334972560405731","0.0498659648001194"
"Zeamays","-108.960971512152","28.6358737873078","16.739351272583","17.7655258178711","55.5151672363281","548.227722167969","32.5023536682129","0.50117689371109","32.0011787414551","22.616641998291","16.0507678985596","23.3308486938477","9.99493980407715","906.072570800781","248.012268066406","12","99.7109069824219","563.024536132812","48","528.207946777344","137.840606689453","2310924.5","99.9607925415039","-0.999607920646667","14.3834476470947","1030.1611328125","72314","72314","181.171157836914","148.828353881836","10.8523817062378","105937.4375","216490.234375","7119020","274089.5625","247510.53125","198.411682128906","0","0","0","74.8048095703125","25","0","0","0","105.032409667969","2.3633394241333","-0.641084909439087","0.480475246906281"
"Zeamays","-107.574686678105","28.6628821270482","13.7473087310791","20.9887542724609","58.2199325561523","564.244445800781","31.655403137207","-4.39541864395142","36.0508232116699","19.723482131958","13.4999504089355","20.5413436889648","6.76626396179199","486.082946777344","128.416595458984","8","107.316268920898","329.320220947266","26.9753723144531","292.299011230469","48.4165878295898","2281510.25","99.9786987304688","-0.999786972999573","14.7241802215576","491.079315185547","59388.375","59388.375","163.604598999023","103.830192565918","8","102017.8984375","214227.125","7285535.5","274691.53125","248514.40625","172.956481933594","8.53759956359863","4.97881650924683","4","28.9494304656982","61.5129699707031","0","1","0","54.9931106567383","1.75639402866364","0.82996129989624","0.218931391835213"
"Zeamays","-107.09803047099","28.6695202391058","13.4363994598389","18.643383026123","57.3170890808105","526.72119140625","29.4999847412109","-3.02636551856995","32.5263519287109","18.9374103546143","10.259183883667","19.7597122192383","6.88542413711548","455.481597900391","116.462829589844","5.04155588150024","109.515068054199","317.861175537109","20.0415554046631","268.504547119141","31.4212703704834","2115942","99.9784774780273","-0.999784708023071","14.0222101211548","510.117431640625","58045.24609375","58045.24609375","152.999847412109","109.958442687988","7.620285987854","96584.4375","160073.078125","6575517.5","251304.015625","225844.3125","163.409881591797","16.1574592590332","16.1574592590332","0","55.7780532836914","15.1576147079468","0","0","13.527156829834","182.790878295898","3.99341607093811","0.603264629840851","0.0351077355444431"
"Zeamays","-106.794679682333","28.6730394152002","13.6957969665527","18.538595199585","56.747241973877","526.333862304688","29.8319988250732","-2.8366482257843","32.6686477661133","19.0027256011963","10.5675325393677","19.932056427002","7.06332397460938","482.514770507812","121.504920959473","5","108.961906433105","336.148284912109","21","280.920227050781","29","2106285.75","99.9770889282227","-0.999770939350128","14.2114019393921","537.978515625","59165.84375","59165.84375","156.31999206543","113.86156463623","8.63351726531982","96484.9765625","161676.34375","6509692.5","247160.390625","221319.6875","167.179138183594","2.59687447547913","2.49507880210876","0","8.26468658447266","73.932502746582","0","0","15.2059392929077","88.4374847412109","2.51880383491516","-0.138833343982697","0.0520238615572453"
"Zeamays","-108.916362686559","28.5951337933026","16.0148067474365","17.6649761199951","55.7226219177246","538.328063964844","31.6648654937744","-0.0368503257632256","31.7017154693604","21.7910194396973","15.3562870025635","22.5006103515625","9.40441703796387","951.560852050781","261.267364501953","13","99.7931213378906","589.663757324219","49.4914207458496","558.155212402344","142.138305664062","2254811.5","99.9577941894531","-0.999577939510345","14.1050567626953","1092.39965820312","69183.96875","69183.96875","174.648651123047","140.648651123047","9.50857830047607","103558.2265625","211447.765625","6940586","267222.5","241440.984375","190.626602172852","0","0","0","78","21.9549427032471","0","0","0","300.006683349609","6.66262102127075","-0.614852786064148","0.171082556247711"
"Zeamays","-107.833719640906","28.6169247806565","13.9942350387573","20.163818359375","57.8032188415527","561.945007324219","31.2219219207764","-3.66172099113464","34.8836441040039","19.9563407897949","13.6349353790283","20.7619953155518","7.05283689498901","590.432800292969","154.419845581055","9","102.34986114502","385.839691162109","33.2562789916992","342.549621582031","76.4198455810547","2262020","99.9738998413086","-0.999738991260529","14.7109613418579","616.441101074219","60455.09375","60455.09375","164.83642578125","110.219223022461","8.54635620117188","102245.328125","216023.296875","7154797","269595.6875","240977.3125","175.1689453125","0.759146511554718","0","0.759146511554718","67.9072875976562","31.3055019378662","0","0","0","172.473663330078","4.22028255462646","0.29353791475296","0.0439643822610378"
"Zeamays","-107.400567757019","28.6236841637788","13.2227392196655","19.5465984344482","58.7902717590332","524.975402832031","29.6136264801025","-3.63420557975769","33.2478332519531","18.7792739868164","11.5583047866821","19.4802379608154","6.70559978485107","466.536560058594","122","8","107.048904418945","316.626190185547","25.4318695068359","280.626190185547","42.6262016296387","2145476.75","99.9782562255859","-0.999782562255859","13.6857929229736","511.197448730469","57122.234375","57122.234375","159.136260986328","100.373794555664","7","98419.1171875","187578.59375","6609512","251939.984375","226195.140625","168.724792480469","8.22607326507568","6.94192743301392","1","35.3217811584473","56.4521484375","0","0","0","54.9106712341309","1.25630712509155","-0.772796809673309","0.0553374066948891"
"Zeamays","-106.880729959588","28.6303188167904","13.9988403320312","20.2953929901123","58.6298675537109","526.78076171875","31.1974086761475","-3.41875958442688","34.6161689758301","19.3937473297119","10.9997596740723","20.3252086639404","7.43996238708496","462.025939941406","117","5","108.595252990723","322","22","267","29","2235289.5","99.9793319702148","-0.999793291091919","14.1069107055664","486.076721191406","60474.9921875","60474.9921875","163.974075317383","113","9","100298.5546875","165756.890625","7033094","268238.4375","244123.09375","174.554138183594","31.4245681762695","29.1616668701172","1.56278359889984","7.32580947875977","57.4372177124023","0","1","2.70011878013611","4.6766676902771","0.0922143533825874","-0.774686396121979","0.0145926522091031"
"Zeamays","-106.794085296482","28.6312679623212","14.2512369155884","18.9317436218262","57.5449142456055","522.166076660156","30.4790229797363","-2.41992282867432","32.8989448547363","19.5460472106934","9.36704254150391","20.4377841949463","7.66984605789185","466.809234619141","118.052886962891","5.74788761138916","108.223808288574","324.357879638672","24.4428901672363","271.158660888672","29","2154734.25","99.9783325195312","-0.999783337116241","14.0895118713379","516.717041015625","61565.34375","61565.34375","163.947113037109","116.747886657715","9","98395.90625","133911.21875","6655161.5","252931.984375","227027.0625","175.778427124023","3.79023504257202","3.73735070228577","0","4.25211238861084","57.9661026000977","0","0","33.4005432128906","68.594970703125","1.56500542163849","-0.898353159427643","0.00691898679360747"
"Zeamays","-106.750762483591","28.6317257521173","13.58189868927","18.1045341491699","56.4480628967285","525.73974609375","29.4015064239502","-2.67155504226685","32.0730590820312","18.9641075134277","10.4215202331543","19.8487777709961","6.9913182258606","482.122039794922","123.632629394531","5.40850257873535","110.719650268555","338.899261474609","21","286.307769775391","28.9986228942871","2077171.375","99.9767837524414","-0.999767780303955","14.0836524963379","547.710266113281","58673.8046875","58673.8046875","153.241943359375","114.184371948242","8.1829948425293","95057.7109375","158825","6429675.5","244691.1875","219211.703125","164.152282714844","5","2","3.12542963027954","5.30704736709595","67.7141723632812","0","0","21.1603984832764","270.774780273438","7.34613561630249","-0.461741089820862","0.0663004592061043"
"Zeamays","-106.100887315796","28.6372498664855","18.0046920776367","16.5209941864014","51.0497283935547","598.946472167969","33.9000015258789","1.5375292301178","32.3624725341797","23.7586574554443","12.0087633132935","24.9919910430908","10.4188709259033","413.819427490234","103.801200866699","4","106.498100280762","283.407684326172","17","236.407684326172","24","2242786","99.9815444946289","-0.999815464019775","16.3496799468994","465.028564453125","77780.265625","77780.265625","174","179.375289916992","11","99720.65625","126931.1640625","7158908","267788","240544.984375","193.542205810547","0","0","0","0","60.5463600158691","0","38.8471641540527","0","39.6852035522461","1.11755859851837","0.101132839918137","0.022062785923481"
"Zeamays","-108.915066537838","28.553378841492","16.1565856933594","17.6605739593506","55.5871467590332","539.751098632812","31.7729072570801","0.00185317127034068","31.7710552215576","21.9741744995117","15.4809236526489","22.6517143249512","9.53391933441162","951.973999023438","261.654968261719","13","100.363121032715","592.647033691406","49.6920166015625","560.936462402344","139.418869018555","2262337","99.9579162597656","-0.999579131603241","14.1228704452515","1090.47570800781","69796.4453125","69796.4453125","176.326507568359","141.699951171875","9.37343597412109","104251.9296875","212692.6875","6944551","267759.5","241436.53125","192.484954833984","0","0","0","79.0945816040039","20","0","0","0","429.286285400391","9.25500011444092","-0.649101674556732","0.023620480671525"
"Zeamays","-107.65958375969","28.5779982274021","12.7065162658691","19.6236763000488","57.7320404052734","550.508972167969","29.5909595489502","-4.40000009536743","33.9909591674805","18.6195106506348","12.2865524291992","19.3688106536865","5.93569660186768","555.821594238281","144.950149536133","9.09117317199707","103.184188842773","365.249481201172","30.7903060913086","326.641510009766","65.0413208007812","2132610.25","99.9739303588867","-0.999739348888397","14.3804368972778","595.837524414062","54892.15234375","54892.15234375","149.650817871094","97.3499526977539","7","96836.015625","202231.140625","6704063.5","254615.78125","229003.375","157.957336425781","0","0","0","72.9305648803711","26.2096939086914","0","0","0","114.563423156738","2.80012249946594","0.0373766720294952","0.298799693584442"
"Zeamays","-107.529680413823","28.5800084841402","13.4585599899292","20.5638122558594","58.561882019043","553.501281738281","30.9045543670654","-4.21009731292725","35.1146507263184","19.3017864227295","13.1833333969116","20.1176338195801","6.59825611114502","485.15185546875","128.061645507812","8","106.388488769531","326.123291015625","25.0616493225098","292.1787109375","49.0062255859375","2233869.75","99.9782791137695","-0.999782800674438","14.5003108978271","503.262481689453","58140.9765625","58140.9765625","160.100982666016","104","7","100455.5625","211851.453125","7044904","266661.3125","240459.859375","169.34944152832","10.0393266677856","7.88292741775513","2.15639877319336","33.7131729125977","55.4039001464844","0","1","0","34.133617401123","0.456427752971649","-0.211978375911713","0.0685583800077438"
"Zeamays","-107.486378391428","28.5806562072373","13.5250053405762","20.5084762573242","58.2737236022949","548.800598144531","30.9754867553711","-4.21787023544312","35.1933555603027","19.3338966369629","13.2801160812378","20.1127433776855","6.69993352890015","471","124","8","106.872344970703","318","25","285","45","2241345.5","99.9789810180664","-0.999789834022522","14.3098211288452","487.483642578125","58428.01953125","58428.01953125","160.154647827148","104.865409851074","7","100066.6640625","210342.15625","7124400.5","269876.71875","244236.984375","169.461776733398","17.2691879272461","15.979944229126","2","25.3734092712402","55.6466484069824","0","1","0","53.6850318908691","0.789557576179504","-0.339046537876129","0.597929537296295"
"Zeamays","-107.443075928262","28.5812927487534","13.48046875","20.1946792602539","58.7047920227051","534.568603515625","30.5338230133057","-3.86691117286682","34.4007339477539","19.1542301177979","13.1900901794434","19.8875637054443","6.83884811401367","465.162078857422","122","8","106.665840148926","314","25.1620788574219","281","43","2208584","99.9789352416992","-0.999789357185364","13.8957796096802","492.549346923828","58235.625","58235.625","161","103.915596008301","7","99629.59375","208059.390625","6921594","263737.1875","239001.4375","170.613555908203","19.4140243530273","18.1675395965576","1","20.8293190002441","58.5859756469727","0","1","0","33.6243515014648","0.684514462947845","-0.490917384624481","0.36444753408432"
"Zeamays","-107.399773031993","28.5819181084895","13.4497499465942","19.6299610137939","59.1006355285645","524.680419921875","29.8142623901367","-3.40000009536743","33.2142639160156","18.9766235351562","13.1243305206299","19.6903896331787","6.91003274917603","460","121","8","107.528587341309","312.527252197266","25","279","41","2173128.5","99.9788360595703","-0.999788343906403","13.717658996582","504.498596191406","58102.91796875","58102.91796875","160.789459228516","103","7","99590.1953125","207678.578125","6700465","256061.578125","230845.875","170.839202880859","11.6153964996338","10.6153964996338","1","22.8343162536621","64.5502853393555","0","1","0","41.0871543884277","1.02322661876678","-0.299975693225861","0.0214846972376108"
"Zeamays","-107.010028741572","28.5870431349515","13.6752300262451","19.0968704223633","57.7774047851562","531.4140625","29.9521961212158","-3.09999990463257","33.0521965026855","19.1759185791016","10.5325078964233","20.0359039306641","7.01831340789795","460.615417480469","117","5","108.882164001465","320.335144042969","20.3188762664795","270.335144042969","31","2150819","99.9785842895508","-0.999785840511322","14.2324285507202","507.609527587891","59076.9921875","59076.9921875","156.57682800293","111","8","98180.546875","163240.34375","6694690.5","255444.859375","229247.796875","167.152069091797","28.1313400268555","20.2579555511475","8.53823661804199","42.5172424316406","28.3514194488525","0","0","0","40.1211013793945","1.00336360931396","0.830292165279388","0.0101510463282466"
"Zeamays","-106.706874049413","28.5904029935245","14.2849054336548","19.4356307983398","57.7681427001953","530.148559570312","30.8978481292725","-2.7463390827179","33.6441879272461","19.6373329162598","11.2039165496826","20.569055557251","7.60516881942749","464.053771972656","120.439964294434","6.2117223739624","110.727157592773","326.46337890625","22.658597946167","276.46337890625","28.651683807373","2195048.5","99.9788589477539","-0.999788582324982","14.3569250106812","502.292022705078","61710.7890625","61710.7890625","165.303375244141","116","9","99369.9140625","167220.140625","6879318","259733.65625","232659.8125","176.841934204102","5.56003856658936","2.21172261238098","3.34831619262695","3.78827738761902","56.0918083190918","0","0","34.2115592956543","52.533763885498","1.22989153862","-0.644770324230194","0.0257530622184277"
"Zeamays","-106.66356496419","28.5908382359689","13.8791017532349","19.0464973449707","57.5713233947754","526.103088378906","30.2483024597168","-2.83493566513062","33.0832405090332","19.1734428405762","10.8100910186768","20.1500988006592","7.27784442901611","489.817810058594","126.116416931152","6","110.964263916016","344.204315185547","22.548267364502","293.727142333984","30.170373916626","2142675.25","99.9771347045898","-0.999771356582642","14.2727241516113","539.310913085938","59957.71875","59957.71875","159.755783081055","114.377891540527","8.65064239501953","98145.4453125","163896.53125","6616107","252017.171875","226104.484375","170.799957275391","3","1","1.47715270519257","4.40054512023926","76.3410949707031","0","0","16.258358001709","231.913284301758","4.06067895889282","-0.667422592639923","0.39333376288414"
"Zeamays","-106.62025558398","28.5912622936517","14.3769207000732","18.9560718536377","57.4131889343262","532.692565917969","30.7239303588867","-2.29306697845459","33.0169982910156","19.7068099975586","11.3583164215088","20.73215675354","7.70391893386841","473.757232666016","124.40990447998","5","113.247100830078","337.788513183594","20","286.757232666016","27","2178925.5","99.9782562255859","-0.999782562255859","14.4310703277588","522.501647949219","62108.296875","62108.296875","163.138656616211","121.59009552002","9","99546.8046875","166652.375","6762395.5","257662.984375","231018.25","175.222503662109","0","0","0","5.4201340675354","94.5485687255859","0","0","0","193.197525024414","4.33098173141479","0.326487332582474","0.133692070841789"
"Zeamays","-108.913771246566","28.5116262792857","16.171932220459","18.0884094238281","55.5946426391602","552.5771484375","32.2562522888184","-0.279979318380356","32.5362319946289","22.1144409179688","15.5653944015503","22.8328552246094","9.37526512145996","947.042114257812","261.478698730469","13","101.496688842773","595.109924316406","48.8474502563477","561.957397460938","135.694900512695","2294289.25","99.9587173461914","-0.999587178230286","14.4704990386963","1059.23278808594","69862.75","69862.75","176.305099487305","142.216201782227","9.91111087799072","104967.6796875","214936.484375","7087061","272668.34375","246718.609375","192.197052001953","0","0","0","80","20","0","0","0","79.6101913452148","1.96847689151764","0.22088934481144","0.289279013872147"
"Zeamays","-108.091539752546","28.5288114225396","10.7911739349365","19.0603618621826","58.3485832214355","523.332458496094","27.0148696899414","-5.65152311325073","32.6663932800293","16.6751365661621","9.95047378540039","17.1925144195557","4.48073720932007","840.425170898438","212.527435302734","13.4640827178955","95.0279769897461","511.01220703125","47.4214096069336","476.054870605469","133.506759643555","1965530","99.9572448730469","-0.999572396278381","13.6289291381836","938.052856445312","46617.87109375","31361.93359375","134.106033325195","80.0206832885742","6.0426721572876","89601.5859375","185733.4375","6127521.5","233972.90625","210692.25","139.245681762695","0","0","0","79","21","0","0","0","102.376586914062","1.41795909404755","-0.0958478003740311","0.815972208976746"
"Zeamays","-108.004976660082","28.530385760304","13.2409286499023","20.777379989624","58.0159873962402","574.91015625","30.9951858520508","-4.81801843643188","35.8132019042969","19.4333782196045","12.8271350860596","20.1984252929688","6.17550039291382","730.081176757812","189.048141479492","12","98.8753814697266","461.082092285156","43","419.033020019531","106.048149108887","2237943","99.9673767089844","-0.999673783779144","15.0114612579346","742.630737304688","57200.8125","57200.8125","157.951858520508","100.049049377441","7","100177.0234375","211704.84375","7143081.5","268596.03125","241817.453125","166.374755859375","0","0","0","77.8537521362305","22","0","0","0","58.9665107727051","1.30760419368744","0.785861015319824","0.376212030649185"
